Iteration	Posterior	Likelihood	Prior	alpha	clock	lambda	mu	pi[1]	pi[2]	pi[3]	pi[4]	r[1]	r[2]	r[3]	r[4]	rates[1]	rates[2]	rates[3]	rates[4]	rates[5]	rates[6]	tmrca
8600	-27114.83	-26853.51	-261.3187	0.05162679	7.721857e-06	0.01499086	0.01719493	0.322057	0.285827	0.130541	0.261574	1.21248e-12	1.64283e-06	0.00635174	3.99365	0.00481481	0.519804	0.0315666	0.0126206	0.424507	0.00668747	621.9426
8605	-27116.23	-26856.35	-259.8798	0.04238184	8.702283e-06	0.01513834	0.01343405	0.325518	0.283249	0.129364	0.261869	3.47148e-15	8.79732e-08	0.00188554	3.99811	0.0070585	0.522328	0.0238789	0.0134467	0.426568	0.00671994	537.8784
8610	-27112.43	-26851.31	-261.1197	0.04277907	8.239381e-06	0.01912868	0.0183115	0.324473	0.28555	0.128949	0.261028	4.70319e-15	1.02394e-07	0.00200811	3.99799	0.00439001	0.526234	0.0240575	0.0105557	0.429758	0.00500481	634.059
8615	-27126.35	-26862.61	-263.7477	0.00613736	8.184275e-06	0.01879221	0.01412926	0.324473	0.28555	0.128949	0.261028	4.48015e-99	1.00254e-49	7.39412e-21	4	0.0050577	0.560832	0.024183	0.0118524	0.363975	0.0340998	588.4226
8620	-27115.29	-26853.32	-261.9676	0.0272068	7.391161e-06	0.01257225	0.01009938	0.320782	0.288672	0.129688	0.260858	4.15173e-23	9.6332e-12	4.28735e-05	3.99996	0.011066	0.555446	0.0214862	0.00843464	0.386275	0.0172928	637.5113
8625	-27120.04	-26858.76	-261.2807	0.01574363	7.972245e-06	0.01421119	0.01306969	0.323535	0.29115	0.130801	0.254514	3.21089e-39	8.48008e-20	1.9472e-08	4	0.00663284	0.523187	0.0180871	0.00915764	0.420856	0.0220794	647.0517
8630	-27116.28	-26857.56	-258.7207	0.06433355	8.406277e-06	0.01824415	0.01687162	0.327943	0.278626	0.134543	0.258888	2.43285e-10	2.32461e-05	0.0190766	3.9809	0.00602499	0.519844	0.022937	0.0142449	0.418166	0.0187824	585.4409
8635	-27126.43	-26864.59	-261.8462	0.04180119	8.687141e-06	0.01459642	0.01687162	0.323195	0.288455	0.13321	0.25514	2.2041e-15	7.01019e-08	0.00171601	3.99828	0.0125717	0.526114	0.0232137	0.00797965	0.42321	0.00691106	692.2814
8640	-27113.66	-26853.97	-259.6894	0.02250167	7.249559e-06	0.01834695	0.01806158	0.323195	0.288455	0.13321	0.25514	9.80326e-28	4.68293e-14	4.70226e-06	4	0.00813471	0.519325	0.0308328	0.00298088	0.429915	0.00881235	637.236
8645	-27114.51	-26856.9	-257.6096	0.03059758	8.280187e-06	0.02410904	0.02086811	0.322106	0.287483	0.136131	0.25428	1.17565e-20	1.62057e-10	0.000138306	3.99986	0.0065747	0.516059	0.0219514	0.0042521	0.427211	0.0239516	589.5133
8650	-27105.62	-26848.13	-257.4913	0.02598311	8.632356e-06	0.01365125	0.01021103	0.325306	0.287821	0.129541	0.257332	3.76823e-24	2.90249e-12	2.6062e-05	3.99997	0.00853313	0.543919	0.0231365	0.000831002	0.411832	0.0117478	557.0943
8655	-27116.09	-26857	-259.091	0.07772752	8.596918e-06	0.0166451	0.0161288	0.326232	0.285795	0.129909	0.258064	9.94941e-09	0.000148492	0.0411952	3.95866	0.00791105	0.530861	0.0153839	0.0027547	0.431624	0.0114657	582.9012
8660	-27116.04	-26857.3	-258.7367	0.06181151	7.9999e-06	0.01855789	0.01836795	0.326232	0.285795	0.129909	0.258064	1.01031e-10	1.49834e-05	0.0158973	3.98409	0.00773679	0.519167	0.0317076	0.0021347	0.422116	0.0171374	630.5885
8665	-27110.37	-26848.91	-261.4611	0.04356069	8.210595e-06	0.01251921	0.01176993	0.325631	0.285269	0.13151	0.257589	8.41131e-15	1.36925e-07	0.00226542	3.99773	0.0109624	0.538584	0.0200096	0.00593356	0.413622	0.0108882	592.6261
8670	-27122.66	-26860.41	-262.2485	0.03511043	9.134513e-06	0.02154833	0.01612137	0.326716	0.279401	0.135435	0.258448	3.97238e-18	2.97774e-09	0.00046277	3.99954	0.0102822	0.518208	0.0207821	0.00556535	0.43495	0.0102125	618.8209
8675	-27112.17	-26853.05	-259.1238	0.04777294	7.992107e-06	0.02067579	0.0217788	0.324774	0.280207	0.135826	0.259193	1.39059e-13	5.56537e-07	0.0040535	3.99595	0.00931046	0.508374	0.029027	0.00530667	0.438244	0.00973786	557.1144
8680	-27110.69	-26848.24	-262.4489	0.057824	7.653883e-06	0.02406841	0.02609009	0.326944	0.280751	0.131113	0.261192	2.15308e-11	6.91925e-06	0.0115358	3.98846	0.00915199	0.518775	0.0195362	0.00471798	0.437653	0.010166	639.8266
8685	-27106.17	-26844.57	-261.5985	0.02466754	8.646354e-06	0.0268086	0.02557984	0.326001	0.279941	0.133621	0.260438	2.19012e-25	6.99818e-13	1.44431e-05	3.99999	0.00845619	0.538562	0.0326288	0.00507942	0.404379	0.0108948	566.2584
8690	-27111.25	-26856.02	-255.2294	0.03610614	9.519349e-06	0.02794069	0.03131552	0.334507	0.2767	0.13137	0.257423	1.17995e-17	5.13164e-09	0.000580004	3.99942	0.00527691	0.543847	0.0360811	0.00512927	0.407165	0.00250015	508.9409
8695	-27107.01	-26852.89	-254.119	0.06472429	1.010242e-05	0.02773955	0.02552272	0.327005	0.279921	0.132817	0.260258	2.77067e-10	2.48068e-05	0.0195982	3.98038	0.00956428	0.507659	0.0336802	0.00478796	0.44057	0.00373946	487.9654
8700	-27109.38	-26856.95	-252.4371	0.04350157	1.050798e-05	0.0242379	0.02270634	0.327005	0.279921	0.132817	0.260258	8.05532e-15	1.33996e-07	0.00224519	3.99775	0.0118929	0.48948	0.0368053	0.0112858	0.434573	0.0159634	440.5436
8705	-27102.96	-26849.91	-253.0489	0.04663677	9.648414e-06	0.0242379	0.02253409	0.32047	0.286713	0.13273	0.260088	6.85896e-14	3.909e-07	0.00350083	3.9965	0.00745361	0.498942	0.0227065	0.016323	0.442974	0.0116012	476.6208
8710	-27107.73	-26854.38	-253.356	0.04931926	9.600962e-06	0.02295743	0.02291323	0.321934	0.288022	0.133336	0.256708	3.45317e-13	8.76895e-07	0.00489508	3.9951	0.0112648	0.567929	0.0230504	0.0142736	0.377985	0.00549759	478.3287
8715	-27110.69	-26859.1	-251.5904	0.09717872	9.887683e-06	0.02862683	0.02692683	0.325085	0.284346	0.13135	0.25922	3.52225e-07	0.000882007	0.0862713	3.91285	0.00707207	0.582238	0.0236312	0.0146332	0.362867	0.0095587	457.0697
8720	-27113.75	-26858.61	-255.1383	0.0537686	1.024293e-05	0.02862683	0.03030297	0.32603	0.285381	0.130034	0.258556	3.53225e-12	2.80351e-06	0.0079289	3.99207	0.00839893	0.555046	0.0186161	0.016646	0.394769	0.0065235	520.8416
8725	-27110.68	-26855.5	-255.187	0.0368848	1.028988e-05	0.02862683	0.02679416	0.326321	0.284906	0.129817	0.258956	2.6535e-17	7.69495e-09	0.000686167	3.99931	0.00792164	0.531056	0.0218392	0.00506024	0.428202	0.00592125	499.6678
8730	-27109.65	-26854.3	-255.3473	0.05313558	9.72058e-06	0.03296718	0.02833599	0.329259	0.282855	0.130986	0.2569	2.59838e-12	2.40464e-06	0.00743966	3.99256	0.00794889	0.523819	0.0215416	0.00601007	0.422367	0.0183137	517.2239
8735	-27118.45	-26860.05	-258.393	0.00444918	8.875397e-06	0.03001126	0.02833599	0.31993	0.291111	0.134809	0.25415	2.68952e-136	2.45672e-68	1.39574e-28	4	0.00978945	0.518979	0.0240674	0.00878137	0.422258	0.0161243	518.2477
8740	-27121.21	-26865.4	-255.8187	0.05042246	1.038313e-05	0.02603932	0.02779995	0.330947	0.276254	0.129898	0.262901	6.3859e-13	1.19237e-06	0.00556082	3.99444	0.0119641	0.509102	0.0281955	0.0206992	0.414222	0.0158174	485.657
8745	-27109.16	-26854.41	-254.7492	0.009821201	1.033154e-05	0.02756888	0.02203538	0.330954	0.27626	0.12988	0.262906	2.7957e-62	2.50356e-31	3.19416e-13	4	0.00955967	0.542294	0.024554	0.0194525	0.389275	0.0148648	508.9834
8750	-27105.86	-26848.83	-257.0265	0.03861463	9.153794e-06	0.02756888	0.02729488	0.325772	0.278781	0.13076	0.264687	1.42858e-16	1.78519e-08	0.000972883	3.99903	0.00868161	0.541907	0.0237591	0.0029641	0.408894	0.0137949	528.8463
8755	-27109.87	-26855.13	-254.7394	0.02136163	9.617518e-06	0.02866574	0.0231104	0.336231	0.284078	0.125668	0.254022	3.66025e-29	9.04963e-15	2.3772e-06	4	0.00892342	0.557001	0.0156171	0.00566562	0.403155	0.0096375	496.6998
8760	-27115.02	-26864.5	-250.5193	0.03296959	1.090542e-05	0.02527557	0.02601557	0.31753	0.290681	0.131863	0.259926	3.06021e-19	8.26641e-10	0.000271924	3.99973	0.0061375	0.553904	0.0268591	0.00563413	0.400914	0.00655073	423.4072
8765	-27106.25	-26854.56	-251.6872	0.06300672	1.072305e-05	0.01967401	0.01552455	0.319232	0.289956	0.131535	0.259278	1.54574e-10	1.85314e-05	0.0173635	3.98262	0.00973273	0.559657	0.0283918	0.00903377	0.388974	0.0042111	426.1393
8770	-27105.33	-26853.96	-251.3681	0.0543434	1.095198e-05	0.01708259	0.01624272	0.328298	0.285756	0.129897	0.25605	4.63922e-12	3.21276e-06	0.00839016	3.99161	0.00939577	0.557826	0.0261093	0.0041963	0.40036	0.00211263	511.2469
8775	-27099.37	-26846.63	-252.7418	0.01249501	9.989105e-06	0.01970726	0.01490281	0.323148	0.287669	0.132188	0.256995	3.6673e-49	9.06534e-25	1.68421e-10	4	0.00933607	0.554282	0.0259434	0.00637313	0.397816	0.00624977	488.4656
8780	-27100.29	-26848.21	-252.0809	0.02419222	1.00413e-05	0.01894359	0.01332224	0.323889	0.287354	0.132044	0.256713	7.26051e-26	4.02951e-13	1.14864e-05	3.99999	0.0113065	0.544905	0.031419	0.00404347	0.398966	0.00935942	451.4319
8785	-27109.47	-26856.62	-252.8503	0.003166686	1.062978e-05	0.01669656	0.01402489	0.333362	0.282044	0.131917	0.252678	4.22698e-191	9.74053e-96	5.91697e-40	4	0.0113802	0.548456	0.0263717	0.00423074	0.401566	0.00799488	427.4953
8790	-27102.75	-26851.5	-251.2483	0.01758377	1.054801e-05	0.01200986	0.0100109	0.334508	0.285539	0.12622	0.253732	3.22435e-35	8.49648e-18	1.3175e-07	4	0.0110173	0.548503	0.021193	0.00469109	0.4016	0.0129948	453.2874
8795	-27096.59	-26847.16	-249.427	0.01043859	1.116721e-05	0.01851896	0.01563761	0.32911	0.280932	0.135528	0.254431	1.1808e-58	1.62696e-29	1.806e-12	4	0.00572105	0.558136	0.0179284	0.00285891	0.408653	0.00670187	446.3496
8800	-27100.94	-26851.28	-249.6607	0.03880695	1.109987e-05	0.02524344	0.02065993	0.32911	0.280932	0.135528	0.254431	1.70671e-16	1.95121e-08	0.00100945	3.99899	0.00944919	0.549428	0.0191577	0.00395435	0.407146	0.0108649	430.7627
8805	-27093.98	-26844.18	-249.7993	0.02282076	1.12776e-05	0.02410001	0.02707772	0.321093	0.287626	0.132889	0.258392	2.31987e-27	7.20364e-14	5.62236e-06	3.99999	0.0104176	0.52905	0.0234007	0.00702321	0.41957	0.0105387	405.7863
8810	-27098.26	-26847.15	-251.1033	0.02072899	1.113835e-05	0.01731717	0.02024388	0.324047	0.281524	0.132344	0.262085	5.05116e-30	3.36198e-15	1.57621e-06	4	0.00955075	0.550552	0.0231926	0.00494974	0.400578	0.0111774	465.7667
8815	-27101.91	-26852.72	-249.19	0.05386366	1.131784e-05	0.0213768	0.02112648	0.324279	0.281239	0.13221	0.262271	3.69663e-12	2.86798e-06	0.00800406	3.99199	0.00663511	0.529158	0.0222913	0.0047574	0.430977	0.00618102	483.143
8820	-27101.09	-26855.39	-245.6962	0.02474582	1.211892e-05	0.03018144	0.0264128	0.326663	0.283247	0.130739	0.259352	2.61619e-25	7.64862e-13	1.49857e-05	3.99999	0.00727098	0.558493	0.0285042	0.00420329	0.392223	0.00930519	372.9648
8825	-27102.85	-26857.04	-245.8148	0.04440581	1.294819e-05	0.03003301	0.02788492	0.326663	0.283247	0.130739	0.259352	1.54114e-14	1.85328e-07	0.00256856	3.99743	0.00687512	0.537782	0.0299913	0.00610716	0.412686	0.00655927	385.3615
8830	-27111.53	-26864.33	-247.1971	0.09284378	1.231432e-05	0.03714701	0.02875909	0.326663	0.283247	0.130739	0.259352	1.81073e-07	0.000632646	0.07517	3.9242	0.0126969	0.491723	0.0313777	0.0121419	0.431763	0.0202972	347.6999
8835	-27100.87	-26856.72	-244.1475	0.02207874	1.332031e-05	0.02594341	0.021321	0.326986	0.280572	0.130654	0.261788	3.0121e-28	2.59587e-14	3.6811e-06	4	0.0126014	0.545559	0.0215046	0.00450026	0.399298	0.0165362	333.2352
8840	-27105.96	-26860.68	-245.2824	0.03432186	1.160404e-05	0.03043746	0.02426231	0.32261	0.281492	0.131805	0.264093	1.60374e-18	1.89216e-09	0.000383407	3.99962	0.00599864	0.543585	0.0222817	0.00739957	0.397853	0.0228825	377.7809
8845	-27099.04	-26847.99	-251.0527	0.01160011	1.067384e-05	0.03312891	0.03672754	0.32681	0.285156	0.13352	0.254514	7.03388e-53	1.25557e-26	2.85149e-11	4	0.0140585	0.529937	0.0219723	0.0103259	0.410639	0.0130666	475.3021
8850	-27109.35	-26857.74	-251.6059	0.01723458	1.168969e-05	0.02570927	0.02976603	0.321048	0.284852	0.133378	0.260722	6.52747e-36	3.82299e-18	9.4584e-08	4	0.0154376	0.571018	0.0241277	0.00740129	0.377671	0.00434421	420.7657
8855	-27111.2	-26861.06	-250.135	0.01127987	1.203084e-05	0.03624538	0.0378623	0.328349	0.281741	0.132036	0.257874	2.36433e-54	2.30203e-27	1.41031e-11	4	0.0120901	0.546838	0.0180741	0.00887546	0.406752	0.00737071	451.6421
8860	-27101.81	-26854.36	-247.4457	0.06221453	1.225101e-05	0.02559215	0.02583033	0.328349	0.281741	0.132036	0.257874	1.16821e-10	1.61113e-05	0.0163835	3.9836	0.00694112	0.543726	0.0179713	0.00313918	0.425386	0.00283678	383.5443
8865	-27097	-26850.98	-246.0177	0.007497355	1.199377e-05	0.03192811	0.02837081	0.3228	0.282886	0.133459	0.260856	2.79098e-81	7.91188e-41	3.64325e-17	4	0.00880313	0.539937	0.017846	0.00719813	0.422961	0.00325502	405.9985
8870	-27097.93	-26852.36	-245.5693	0.02941047	1.253494e-05	0.03321526	0.0312158	0.327778	0.285517	0.128153	0.258552	1.88863e-21	6.49602e-11	9.4648e-05	3.99991	0.00895147	0.549035	0.0126991	0.00717638	0.415081	0.00705723	368.2762
8875	-27104.02	-26857.99	-246.0326	0.05694334	1.305175e-05	0.03904671	0.04142179	0.327778	0.285517	0.128153	0.258552	1.48627e-11	5.74923e-06	0.0106821	3.98931	0.0100907	0.512272	0.0240793	0.0160044	0.433669	0.003884	434.7062
8880	-27101.64	-26855.81	-245.8296	0.008026314	1.264152e-05	0.04165462	0.03831756	0.325529	0.283861	0.134015	0.256595	5.46928e-76	3.50224e-38	4.56754e-16	4	0.0105252	0.52612	0.025116	0.00547922	0.425627	0.00713214	389.5111
8885	-27114.37	-26867.64	-246.7235	0.04489951	1.214113e-05	0.04225944	0.03842308	0.323232	0.284828	0.134471	0.257469	2.17213e-14	2.2001e-07	0.00275804	3.99724	0.0111656	0.505185	0.0199947	0.00350502	0.451524	0.00862537	366.9369
8890	-27108.3	-26856.72	-251.5817	0.01311698	1.18713e-05	0.0445737	0.04968808	0.323644	0.282584	0.1351	0.258672	7.06374e-47	1.25807e-23	5.01735e-10	4	0.00587084	0.539638	0.0318993	0.00308246	0.410938	0.00857183	414.7798
8895	-27108.73	-26863.07	-245.6548	0.05216587	1.207101e-05	0.03015301	0.03313243	0.327593	0.283649	0.131109	0.257649	1.6001e-12	1.88716e-06	0.00672792	3.99327	0.00888787	0.544489	0.0203445	0.00299838	0.414632	0.00864888	397.3173
8900	-27099	-26852.2	-246.804	0.01898492	1.203203e-05	0.02655584	0.02222488	0.326822	0.282981	0.133154	0.257042	1.08476e-32	1.55823e-16	4.40601e-07	4	0.00846098	0.554062	0.0221942	0.00672673	0.401419	0.00713711	352.1527
8905	-27102.69	-26855.34	-247.3553	0.002202861	1.286983e-05	0.03025678	0.02923522	0.327342	0.283431	0.131776	0.257451	2.76048e-274	2.48941e-137	3.23371e-57	4	0.0105357	0.504189	0.0259797	0.00543855	0.438105	0.0157511	406.5687
8910	-27107.8	-26864.57	-243.2327	0.03036442	1.453365e-05	0.0313419	0.02722591	0.327953	0.282093	0.132022	0.257932	8.30237e-21	1.36188e-10	0.000128678	3.99987	0.0103794	0.529457	0.0156369	0.00642709	0.431607	0.00649256	378.6551
8915	-27101.6	-26858.49	-243.1066	0.05509885	1.3748e-05	0.02078796	0.01983059	0.326924	0.283069	0.132884	0.257122	6.58098e-12	3.82625e-06	0.00902125	3.99097	0.00517943	0.522478	0.0192476	0.00584001	0.436208	0.0110471	388.7487
8920	-27099.73	-26856.67	-243.0655	0.03971454	1.232246e-05	0.02118403	0.01784371	0.326924	0.283069	0.132884	0.257122	3.86041e-16	2.93433e-08	0.00119564	3.9988	0.00767449	0.508596	0.0187362	0.00374265	0.453258	0.00799259	380.4169
8925	-27097.24	-26853.38	-243.8613	0.008428059	1.294288e-05	0.0204	0.01501996	0.327548	0.282578	0.132261	0.257613	2.05818e-72	2.14836e-36	2.52146e-15	4	0.00791087	0.543945	0.0171763	0.00336493	0.41552	0.0120827	403.643
8930	-27105.09	-26859.66	-245.4282	0.06071347	1.337773e-05	0.01552678	0.01737711	0.325199	0.280552	0.133251	0.260998	6.73559e-11	1.22352e-05	0.0146149	3.98537	0.00759837	0.50294	0.0168254	0.00818148	0.454472	0.00998237	375.9526
8935	-27097.97	-26853	-244.9712	0.03845367	1.295849e-05	0.0175756	0.01029228	0.325159	0.280517	0.133358	0.260966	1.22929e-16	1.65602e-08	0.000943035	3.99906	0.0102223	0.546105	0.0182695	0.0046978	0.409867	0.0108391	400.3322
8940	-27106.81	-26858.61	-248.2016	0.03427179	1.187572e-05	0.01850549	0.01518753	0.324909	0.280301	0.134023	0.260766	1.51184e-18	1.83715e-09	0.000378743	3.99962	0.00791038	0.549152	0.0183714	0.00530479	0.412154	0.00710732	450.1782
8945	-27098.38	-26849.87	-248.5094	0.03259005	1.113811e-05	0.02053627	0.01296696	0.329508	0.280935	0.128203	0.261355	1.87548e-19	6.4716e-10	0.000245664	3.99975	0.00841411	0.546675	0.0214889	0.00748394	0.410295	0.00564337	435.8062
8950	-27101.44	-26853.64	-247.7995	0.03819705	1.106062e-05	0.01831333	0.01485083	0.329508	0.280935	0.128203	0.261355	9.64903e-17	1.4672e-08	0.000896839	3.9991	0.00818073	0.520773	0.0204708	0.00402607	0.434332	0.0122176	403.8058
8955	-27108.18	-26857.41	-250.7726	0.02374414	1.131431e-05	0.01737567	0.01471721	0.321718	0.285944	0.137162	0.255176	2.46241e-26	2.34675e-13	9.17819e-06	3.99999	0.0102397	0.547643	0.0272596	0.0042338	0.398224	0.0124003	470.2285
8960	-27102.81	-26851.98	-250.8313	0.03764156	1.096315e-05	0.01891991	0.01630783	0.320394	0.284768	0.136598	0.25824	5.64834e-17	1.12261e-08	0.000802565	3.9992	0.00653479	0.539465	0.0182197	0.00978041	0.413785	0.0122152	455.2793
8965	-27119.97	-26869.14	-250.8372	0.07167199	1.037923e-05	0.01674422	0.01555982	0.320394	0.284768	0.136598	0.25824	2.20694e-09	6.99716e-05	0.0301426	3.96979	0.0105773	0.516447	0.0333534	0.0228927	0.39613	0.0205999	444.4298
8970	-27116.34	-26863.97	-252.3692	0.0214089	1.009457e-05	0.01616142	0.01437717	0.319201	0.283707	0.135608	0.261484	4.22412e-29	9.72169e-15	2.44893e-06	4	0.0122344	0.504112	0.0325568	0.0223459	0.411906	0.0168457	492.2671
8975	-27104.38	-26851.98	-252.3995	0.04469402	9.847598e-06	0.01967328	0.01926845	0.328952	0.281997	0.132863	0.256189	1.88473e-14	2.04943e-07	0.00267805	3.99732	0.0127802	0.527814	0.0176274	0.0233427	0.402995	0.0154401	521.4537
8980	-27107.88	-26854.72	-253.1517	0.06148164	9.94713e-06	0.01697404	0.01550377	0.330018	0.282911	0.130052	0.25702	8.95816e-11	1.41093e-05	0.0155056	3.98448	0.0134331	0.495263	0.0237533	0.0245352	0.423584	0.0194311	504.2745
8985	-27111.36	-26857.35	-254.0086	0.06688282	1.064115e-05	0.01243666	0.006213583	0.334453	0.278907	0.129427	0.257212	5.52884e-10	3.50362e-05	0.0226186	3.97735	0.00771558	0.507324	0.0210246	0.0251327	0.433899	0.00490398	476.6187
8990	-27110.87	-26859.77	-251.1028	0.01842795	1.104575e-05	0.01885973	0.01846524	0.334453	0.278907	0.129427	0.257212	1.19369e-33	5.16931e-17	2.7873e-07	4	0.00495168	0.516268	0.0256591	0.0244619	0.415358	0.0133015	471.2349
8995	-27108.22	-26856.96	-251.2597	0.03351916	1.055596e-05	0.0166339	0.01610587	0.324822	0.28174	0.130742	0.262696	6.09698e-19	1.16675e-09	0.00031372	3.99969	0.00641225	0.533794	0.0192217	0.006877	0.429458	0.00423624	483.9197
9000	-27105.04	-26854.79	-250.2487	0.03563095	1.059305e-05	0.02178729	0.01714127	0.318743	0.286505	0.131179	0.263574	7.07163e-18	3.97285e-09	0.000521573	3.99948	0.00926205	0.530363	0.027624	0.00388308	0.426697	0.00217079	402.2819
9005	-27098.91	-26849.35	-249.5654	0.0405345	1.16492e-05	0.01587012	0.01528044	0.328377	0.280156	0.133734	0.257733	7.82052e-16	4.17618e-08	0.00138418	3.99862	0.0100926	0.537061	0.0234267	0.0037603	0.417191	0.0084687	429.3262
9010	-27098.24	-26850.93	-247.3175	0.03832772	1.13668e-05	0.02332781	0.02270922	0.324764	0.279312	0.133332	0.262592	1.09197e-16	1.5608e-08	0.000920149	3.99908	0.00784477	0.536232	0.0253955	0.00726963	0.416547	0.0067108	401.9844
9015	-27103.51	-26856.1	-247.4065	0.03832772	1.199235e-05	0.02199779	0.02014789	0.331439	0.2846	0.127568	0.256392	1.09197e-16	1.5608e-08	0.000920149	3.99908	0.0193438	0.555885	0.0221274	0.00523846	0.386409	0.0109967	438.8682
9020	-27098.23	-26850.26	-247.9722	0.06294855	1.16016e-05	0.02892254	0.02109593	0.32377	0.284899	0.127702	0.263629	1.51464e-10	1.83442e-05	0.0172904	3.98269	0.0092623	0.518983	0.0186248	0.00347252	0.433633	0.0160244	402.7166
9025	-27097.55	-26853.88	-243.673	0.05720523	1.316054e-05	0.03089386	0.03126833	0.32378	0.284926	0.12764	0.263654	1.66143e-11	6.07844e-06	0.0109319	3.98906	0.0126637	0.543276	0.025869	0.00933653	0.402175	0.00667975	379.7197
9030	-27096.31	-26852.2	-244.1108	0.06022594	1.2405e-05	0.0233801	0.02068145	0.320967	0.284746	0.130799	0.263488	5.59934e-11	1.11561e-05	0.0140654	3.98592	0.0122701	0.545072	0.0259546	0.00351927	0.403505	0.00967899	408.9725
9035	-27101.18	-26855.41	-245.7753	0.0312893	1.200723e-05	0.02119802	0.02088529	0.320633	0.284886	0.130863	0.263617	3.20058e-20	2.67373e-10	0.000170241	3.99983	0.0136475	0.535865	0.0267635	0.00293665	0.414173	0.00661424	378.8781
9040	-27104.19	-26859.14	-245.0505	0.01162957	1.173195e-05	0.02005235	0.01828176	0.318587	0.289862	0.133149	0.258403	9.52069e-53	1.46076e-26	3.03636e-11	4	0.0101952	0.541913	0.0148463	0.00804808	0.418847	0.00615043	413.1015
9045	-27107.7	-26859.54	-248.165	0.02502287	1.198689e-05	0.02171758	0.01628425	0.318587	0.289862	0.133149	0.258403	4.8644e-25	1.04292e-12	1.70434e-05	3.99998	0.0100263	0.532931	0.0326344	0.006455	0.411905	0.00604849	438.8496
9050	-27106.76	-26859.34	-247.4137	0.06264672	1.085402e-05	0.01708828	0.01468518	0.329154	0.279232	0.137565	0.254049	1.36223e-10	1.73972e-05	0.0169142	3.98307	0.00819677	0.545299	0.0205539	0.00285185	0.420549	0.00254868	382.0185
9055	-27107.77	-26860.15	-247.6177	0.002486404	1.226311e-05	0.02455416	0.0248076	0.331742	0.278155	0.137034	0.253069	4.0574e-243	9.54371e-122	9.49458e-51	4	0.0113459	0.541594	0.0229699	0.00392913	0.417691	0.00246998	423.6634
9060	-27104.79	-26856.91	-247.8802	0.01133746	1.204454e-05	0.03704286	0.03585815	0.33234	0.278656	0.135478	0.253525	4.41409e-54	3.1454e-27	1.60538e-11	4	0.012519	0.554267	0.0216456	0.00468454	0.405762	0.0011213	383.2678
9065	-27099.97	-26852.82	-247.1485	0.05758298	1.202933e-05	0.03812859	0.03585815	0.331364	0.277838	0.131228	0.25957	1.94759e-11	6.58092e-06	0.0112982	3.9887	0.00986962	0.567337	0.026994	0.004795	0.385166	0.00583783	374.1012
9070	-27096.49	-26851.55	-244.9431	0.04805693	1.236119e-05	0.04970718	0.04426634	0.328655	0.283742	0.130155	0.257447	1.65064e-13	6.06332e-07	0.00420023	3.9958	0.0118478	0.536912	0.0293396	0.00479098	0.396419	0.0206908	400.9496
9075	-27098.96	-26851.87	-247.0905	0.04805693	1.246246e-05	0.05357711	0.05421413	0.329282	0.281973	0.130806	0.257939	1.65064e-13	6.06332e-07	0.00420023	3.9958	0.00823996	0.586617	0.0275366	0.00383523	0.363557	0.010214	406.7116
9080	-27105.71	-26854.79	-250.9234	0.04485493	1.221846e-05	0.05430015	0.05658135	0.32749	0.282727	0.131156	0.258628	2.10651e-14	2.16663e-07	0.00274055	3.99726	0.00487243	0.544453	0.0250649	0.00156669	0.410888	0.0131556	451.5067
9085	-27104.6	-26852.99	-251.6113	0.006535588	1.109168e-05	0.05699484	0.05658135	0.32749	0.282727	0.131156	0.258628	4.25182e-93	9.7662e-47	1.28606e-19	4	0.00657278	0.541816	0.0250619	0.00120901	0.408898	0.0164416	468.8035
9090	-27102.54	-26854.41	-248.1245	0.03694865	1.169295e-05	0.05104491	0.05658135	0.32577	0.281242	0.135717	0.25727	2.83152e-17	7.94883e-09	0.000695471	3.9993	0.00534083	0.542767	0.0251059	0.00221572	0.409616	0.0149541	375.0434
9095	-27101.85	-26853.14	-248.7014	0.06432854	1.284723e-05	0.04790787	0.0511706	0.32577	0.281242	0.135717	0.25727	2.42878e-10	2.32267e-05	0.01907	3.98091	0.00897664	0.537839	0.0238871	0.00140769	0.414617	0.013273	375.0434
9100	-27091.77	-26846.06	-245.7105	0.02067154	1.274109e-05	0.04697286	0.04984179	0.32547	0.279752	0.132043	0.262735	4.19443e-30	3.06364e-15	1.51658e-06	4	0.00964191	0.535784	0.0262475	0.00207194	0.413033	0.0132222	380.4439
9105	-27095.73	-26853.42	-242.3174	0.07816296	1.378239e-05	0.041824	0.03908646	0.32167	0.28622	0.131344	0.260766	1.0988e-08	0.000156044	0.0420523	3.95779	0.00994558	0.533051	0.0230017	0.00755197	0.410926	0.0155241	365.3313
9110	-27091.95	-26847.64	-244.3166	0.01055192	1.332412e-05	0.0381817	0.03725366	0.328967	0.282879	0.134323	0.253832	4.91578e-58	3.31956e-29	2.42801e-12	4	0.00839596	0.5322	0.0247989	0.00282327	0.416182	0.0155999	367.4077
9115	-27102.74	-26858.93	-243.8117	0.03292839	1.373635e-05	0.04199563	0.04426932	0.32144	0.280313	0.135517	0.262731	2.9034e-19	8.05186e-10	0.000268973	3.99973	0.00874	0.554008	0.0149014	0.00204939	0.406027	0.0142743	413.3989
