Iteration	Posterior	Likelihood	Prior	alpha	clock	lambda	mu	pi[1]	pi[2]	pi[3]	pi[4]	r[1]	r[2]	r[3]	r[4]	rates[1]	rates[2]	rates[3]	rates[4]	rates[5]	rates[6]	tmrca
4765	-27013.1	-26847.53	-165.5707	0.04544247	0.000254649	0.8814979	0.8049068	0.326597	0.280142	0.129437	0.263823	3.14096e-14	2.64553e-07	0.0029773	3.99702	0.00626989	0.556363	0.025228	0.00474827	0.3894	0.0179904	17.79651
4770	-27020.21	-26853.24	-166.969	0.05376815	0.0002673686	0.8829187	0.8055989	0.32548	0.279184	0.13183	0.263506	3.5315e-12	2.80321e-06	0.00792855	3.99207	0.00759215	0.540133	0.0300433	0.00980879	0.394957	0.0174656	20.32846
4775	-27020.39	-26854.19	-166.1949	0.03213047	0.0002693348	0.8861034	0.8054046	0.322432	0.285933	0.130596	0.261039	1.02073e-19	4.77449e-10	0.000216541	3.99978	0.00690893	0.555214	0.0264188	0.0170394	0.382804	0.011615	18.84589
4780	-27035.62	-26870.22	-165.3986	0.08012242	0.0002851731	0.8847443	0.8042361	0.325012	0.288753	0.131641	0.254594	1.69494e-08	0.000193773	0.0460075	3.9538	0.00411251	0.528794	0.0329715	0.0195049	0.406035	0.00858241	17.55477
4785	-27030.18	-26863.62	-166.5645	0.03711974	0.000280304	0.8880976	0.8060534	0.324434	0.283607	0.135428	0.25653	3.36597e-17	8.66648e-09	0.000720864	3.99928	0.00925179	0.49283	0.0194621	0.0181784	0.44719	0.0130877	21.15305
4790	-27023.91	-26856.56	-167.3498	0.08879917	0.0002926516	0.8851453	0.8067045	0.32647	0.285386	0.130003	0.25814	9.17858e-08	0.000450586	0.0653005	3.93425	0.00695456	0.5076	0.0226568	0.0187232	0.413583	0.0304827	17.93133
4795	-27019.78	-26852.25	-167.5292	0.07865139	0.0002554607	0.8846761	0.8078209	0.323546	0.28283	0.133767	0.259856	1.22664e-08	0.000164865	0.0430233	3.95681	0.00762888	0.530482	0.0322566	0.00455385	0.417482	0.0075957	20.70876
4800	-27023.41	-26855.7	-167.711	0.01566894	0.0002858093	0.8857526	0.8064537	0.32251	0.282669	0.133691	0.26113	2.11022e-39	6.87472e-20	1.78478e-08	4	0.00699816	0.489155	0.0191413	0.00392538	0.473776	0.00700396	17.76091
4805	-27012.53	-26850.14	-162.3898	0.06941728	0.0002759076	0.88575	0.8062274	0.32251	0.282669	0.133691	0.26113	1.1779e-09	5.11285e-05	0.0264613	3.97349	0.00555913	0.537527	0.0225814	0.00564723	0.416705	0.0119797	18.79643
4810	-27012.3	-26847.05	-165.2529	0.02253467	0.000294879	0.886257	0.8049168	0.322484	0.282726	0.13368	0.261109	1.07289e-27	4.89901e-14	4.79111e-06	4	0.00399156	0.5155	0.0230136	0.00268799	0.447175	0.00763103	18.22149
4815	-27017.27	-26853.79	-163.4796	0.05147483	0.0002797488	0.8840625	0.8056868	0.324122	0.285053	0.129737	0.261088	1.1201e-12	1.57903e-06	0.00624819	3.99375	0.0110994	0.53622	0.0283577	0.00279603	0.413598	0.00792901	20.13485
4820	-27013.97	-26851.04	-162.9288	0.04472743	0.0002998755	0.8831752	0.8060843	0.325165	0.282754	0.130154	0.261928	1.9289e-14	2.0733e-07	0.00269094	3.99731	0.0110765	0.530906	0.0281851	0.00820278	0.402981	0.0186487	16.24901
4825	-27018.2	-26854.29	-163.9132	0.04200737	0.0003031332	0.8811017	0.8056157	0.326611	0.284011	0.130893	0.258485	2.59362e-15	7.60431e-08	0.00177491	3.99823	0.00581724	0.538815	0.0187358	0.00832497	0.408984	0.019323	16.71077
4830	-27013.9	-26850.13	-163.7686	0.04200737	0.0002949468	0.8836042	0.8071654	0.329631	0.28579	0.12928	0.255299	2.59362e-15	7.60431e-08	0.00177491	3.99823	0.00703633	0.529831	0.0231864	0.0134222	0.416411	0.0101132	16.71077
4835	-27014.77	-26853.1	-161.6652	0.01318118	0.0003067253	0.8796296	0.8045994	0.327539	0.283976	0.134806	0.253679	1.1819e-46	1.62733e-23	5.58291e-10	4	0.00739876	0.533651	0.0171138	0.00614986	0.419413	0.0162731	17.11385
4840	-27017.36	-26854.79	-162.5687	0.08483968	0.000316932	0.8758941	0.8064264	0.329843	0.281822	0.130738	0.257597	4.43229e-08	0.000313223	0.0561554	3.94353	0.00792153	0.522761	0.025851	0.00602436	0.429919	0.00752317	16.7042
4845	-27008.5	-26843.98	-164.516	0.05444851	0.0003038287	0.8761325	0.8072727	0.323188	0.286604	0.131891	0.258317	4.87332e-12	3.29279e-06	0.00847627	3.99152	0.0077531	0.52182	0.0236791	0.00601352	0.429145	0.0115885	16.44129
4850	-27024.93	-26866.59	-158.3368	0.0249812	0.0003535734	0.8769122	0.8093909	0.319444	0.287171	0.132152	0.261233	4.43501e-25	9.95834e-13	1.67198e-05	3.99998	0.00763778	0.514058	0.0273273	0.00592407	0.422762	0.0222906	17.35689
4855	-27016.12	-26857.17	-158.9527	0.01187613	0.000302953	0.8774738	0.8101664	0.325237	0.28568	0.130707	0.258376	1.131e-51	5.0346e-26	5.07432e-11	4	0.0085527	0.525361	0.023835	0.00856987	0.410708	0.0229733	15.60529
4860	-27010.77	-26854.73	-156.0421	0.02392664	0.0003201651	0.8761411	0.8088954	0.325237	0.28568	0.130707	0.258376	3.84369e-26	2.93193e-13	1.00665e-05	3.99999	0.0100878	0.535177	0.0282677	0.00545768	0.405635	0.0153744	18.54415
4865	-27017.59	-26857.08	-160.5129	0.04093502	0.0002983129	0.8747592	0.8085831	0.325237	0.28568	0.130707	0.258376	1.09278e-15	4.93643e-08	0.00148363	3.99852	0.0114964	0.537703	0.0320294	0.00392349	0.404299	0.0105487	17.13319
4870	-27011.83	-26850.84	-160.9915	0.006061496	0.0003329328	0.8719265	0.8083741	0.324992	0.285908	0.130608	0.258492	2.65174e-100	2.43906e-50	4.11251e-21	4	0.0117737	0.55067	0.0229137	0.0062373	0.397603	0.0108031	15.36235
4875	-27018.37	-26855.77	-162.5936	0.08658229	0.0002974396	0.8740217	0.8093181	0.328922	0.282786	0.12699	0.261302	6.15649e-08	0.000369097	0.0601135	3.93952	0.0124355	0.502465	0.0226204	0.00874813	0.443066	0.0106648	17.15128
4880	-27014.59	-26855.64	-158.9529	0.01348357	0.0002989516	0.876194	0.8091534	0.328922	0.282786	0.12699	0.261302	1.24996e-45	5.29201e-23	9.10766e-10	4	0.00481276	0.492058	0.0253976	0.00758833	0.461165	0.00897884	17.15128
4885	-27022.63	-26862.5	-160.1268	0.04452554	0.000283259	0.8785258	0.8087018	0.327652	0.289396	0.129724	0.253227	1.67607e-14	1.93268e-07	0.00261366	3.99739	0.00829409	0.583779	0.0320919	0.00970696	0.360259	0.00586873	18.66352
4890	-27022.12	-26858.38	-163.7379	0.02005572	0.0003372652	0.877794	0.8089241	0.327596	0.289346	0.129875	0.253183	5.35085e-31	1.0943e-15	9.89303e-07	4	0.0106036	0.510345	0.0264358	0.0136583	0.435991	0.00296609	14.02608
4895	-27019.1	-26856.7	-162.4001	0.03361727	0.0003250537	0.8768751	0.8081629	0.326104	0.288029	0.130907	0.25496	6.87902e-19	1.23931e-09	0.000321672	3.99968	0.00949069	0.515545	0.0217882	0.00951836	0.440433	0.00322406	16.8358
4900	-27012.23	-26851.85	-160.3845	0.04640361	0.0003263125	0.8748233	0.8077904	0.326119	0.288042	0.130913	0.254926	5.9076e-14	3.62786e-07	0.00339408	3.99661	0.00604459	0.522643	0.0216255	0.00754301	0.437144	0.00499993	15.66201
4905	-27011.3	-26852.34	-158.953	0.02732537	0.000321176	0.8729046	0.8081895	0.325863	0.288599	0.132718	0.252819	5.17896e-23	1.0759e-11	4.48856e-05	3.99996	0.00546237	0.518608	0.0247666	0.0124314	0.43377	0.00496133	15.66201
4910	-27017.06	-26857.2	-159.8544	0.06264902	0.0003153787	0.8727361	0.8083566	0.319571	0.28719	0.13207	0.261169	1.36334e-10	1.74043e-05	0.016917	3.98307	0.00865628	0.503925	0.0273626	0.00225981	0.450956	0.00684038	15.49285
4915	-27019.82	-26858.95	-160.8633	0.05000203	0.0003191562	0.8714439	0.8102644	0.326149	0.293101	0.128276	0.252474	5.06822e-13	1.06229e-06	0.00530056	3.9947	0.00842302	0.550959	0.0291271	0.00272208	0.401319	0.00744972	15.96151
4920	-27019.59	-26859.98	-159.6118	0.004270291	0.0003293616	0.8709689	0.8090013	0.325067	0.275349	0.128958	0.270625	5.76678e-142	3.59743e-71	9.29921e-30	4	0.00666679	0.537682	0.0298359	0.00848185	0.40993	0.00740305	16.29503
4925	-27012.48	-26851.68	-160.8084	0.008400654	0.0003273213	0.8703204	0.8082812	0.320095	0.28669	0.133449	0.259765	1.20349e-72	1.64281e-36	2.25576e-15	4	0.00712012	0.50433	0.0302007	0.0090586	0.437805	0.0114856	15.93713
4930	-27016.75	-26855.55	-161.2006	0.02580547	0.0003227923	0.8665541	0.8054286	0.32384	0.279758	0.131784	0.264618	2.61005e-24	2.41564e-12	2.41502e-05	3.99998	0.00701743	0.533061	0.0319211	0.00957465	0.406286	0.0121399	14.4338
4935	-27005.19	-26846.08	-159.1149	0.04370189	0.0003394279	0.8648954	0.8065416	0.321704	0.286724	0.130915	0.260657	9.322e-15	1.44145e-07	0.00231424	3.99769	0.00692978	0.534468	0.0219444	0.0129045	0.418437	0.00531584	14.58706
4940	-27011.08	-26848.63	-162.4464	0.04756088	0.0003355668	0.862463	0.8070388	0.327983	0.28407	0.129703	0.258245	1.22187e-13	5.21693e-07	0.00394621	3.99605	0.00618225	0.532196	0.0255689	0.0141313	0.416658	0.0052628	14.75614
4945	-27019.22	-26857.5	-161.7178	0.05232345	0.0003330356	0.8584616	0.80623	0.326502	0.287302	0.129117	0.257079	1.73339e-12	1.96416e-06	0.0068405	3.99316	0.0102081	0.522614	0.0210095	0.00835727	0.430216	0.00759493	15.37245
4950	-27018.37	-26856.77	-161.5977	0.05232345	0.0003183046	0.8582537	0.8086819	0.321732	0.283104	0.129598	0.265565	1.73339e-12	1.96416e-06	0.0068405	3.99316	0.00910853	0.517517	0.0272032	0.00508458	0.42602	0.015067	16.58641
4955	-27019.64	-26860.66	-158.9769	0.05676667	0.0003099573	0.8573898	0.8079916	0.32435	0.289891	0.135009	0.25075	1.37786e-11	5.53566e-06	0.0105156	3.98948	0.00558711	0.529896	0.0268464	0.00501788	0.420431	0.0122209	15.83313
4960	-27020.81	-26860.8	-160.0106	0.004201059	0.0003299828	0.8543927	0.8057556	0.325047	0.290302	0.133545	0.251106	2.73847e-144	2.47903e-72	3.06405e-30	4	0.00833964	0.483422	0.0313103	0.00346451	0.464949	0.00851448	15.39433
4965	-27016.37	-26854.71	-161.6622	0.01399075	0.0002997947	0.8561701	0.8049513	0.32219	0.28775	0.132371	0.257688	5.19433e-44	3.41129e-22	1.97367e-09	4	0.00597515	0.564953	0.0237155	0.0021511	0.393102	0.0101035	17.23769
4970	-27016.08	-26853.51	-162.5654	0.05877845	0.0002997947	0.8522296	0.806388	0.327527	0.285402	0.131485	0.255585	3.17732e-11	8.40475e-06	0.0125056	3.98749	0.00572509	0.54131	0.025822	0.00149591	0.415967	0.00968063	16.43122
4975	-27016.6	-26853.8	-162.7941	0.06253207	0.0002998222	0.8562171	0.8060064	0.324663	0.282906	0.130335	0.262095	1.3081e-10	1.70482e-05	0.0167725	3.98321	0.007705	0.535805	0.0170804	0.00208566	0.433431	0.00389316	18.21281
4980	-27018.1	-26852.45	-165.6562	0.05765831	0.0002955394	0.8566166	0.8042889	0.329706	0.285499	0.135512	0.249283	2.00979e-11	6.68514e-06	0.0113721	3.98862	0.00943692	0.524488	0.0206597	0.00181813	0.435517	0.0080803	16.53679
4985	-27022.14	-26856.93	-165.2161	0.04307267	0.0002865589	0.8584857	0.8045401	0.32623	0.281603	0.139965	0.252202	5.86547e-15	1.14345e-07	0.00210222	3.9979	0.00778033	0.513409	0.0189859	0.00274619	0.440748	0.0163304	19.4109
4990	-27025.9	-26861.82	-164.079	0.06606614	0.0002888632	0.8574349	0.8040389	0.323005	0.278819	0.135307	0.262869	4.27974e-10	3.08275e-05	0.0214483	3.97852	0.0152808	0.560317	0.0172211	0.00283908	0.393663	0.0106789	16.75894
4995	-27019.57	-26855.09	-164.4843	0.004248448	0.0002639908	0.8592979	0.804516	0.318546	0.289875	0.132338	0.259241	1.08663e-142	1.56159e-71	6.57699e-30	4	0.00804303	0.540211	0.0171311	0.000733095	0.425781	0.00810094	17.75567
5000	-27023.72	-26861.32	-162.4044	0.01563297	0.0002920428	0.8589266	0.8055286	0.324247	0.277167	0.134706	0.26388	1.72158e-39	6.20949e-20	1.71097e-08	4	0.0079595	0.5346	0.0273387	0.000725482	0.421359	0.00801681	17.21555
5005	-27018.13	-26855.87	-162.2636	0.07347474	0.00032047	0.8581004	0.8047815	0.321631	0.283978	0.130672	0.263718	3.54624e-09	8.86838e-05	0.0332591	3.96665	0.0094794	0.537352	0.0253333	0.000711436	0.423528	0.00359549	17.21555
5010	-27015.83	-26853.82	-162.0071	0.02747044	0.0003195797	0.8557119	0.8027337	0.321966	0.283233	0.130809	0.263993	6.76997e-23	1.2301e-11	4.74506e-05	3.99995	0.00890481	0.561344	0.0231231	0.00419064	0.397856	0.00458133	16.13994
5015	-27014.63	-26855.36	-159.2647	0.03096944	0.0003195797	0.8589384	0.8022513	0.330518	0.27966	0.129159	0.260663	2.02542e-20	2.12703e-10	0.000154826	3.99985	0.00889626	0.560805	0.0226621	0.00306662	0.397474	0.00709585	15.7681
5020	-27016.14	-26855.28	-160.8538	0.009619501	0.0003118015	0.8554576	0.8007852	0.332548	0.28177	0.131095	0.254587	1.44922e-63	5.70017e-32	1.72836e-13	4	0.00552853	0.515111	0.0208156	0.00317093	0.448857	0.00651768	15.19163
5025	-27018.11	-26859.83	-158.2845	0.01925339	0.0003448657	0.8555256	0.8011584	0.318757	0.286515	0.133303	0.261426	3.0027e-32	2.59245e-16	5.44239e-07	4	0.00542803	0.558481	0.0244943	0.00871112	0.387844	0.0150421	14.45356
5030	-27012.7	-26855.08	-157.628	0.0157163	0.0003690398	0.856683	0.7984671	0.323228	0.286293	0.133798	0.256681	2.75504e-39	7.85512e-20	1.88631e-08	4	0.00550039	0.526882	0.0269841	0.00815924	0.415926	0.016548	14.07609
5035	-27007.62	-26849.6	-158.0207	0.009940107	0.0003439355	0.8566026	0.7979161	0.323942	0.28741	0.131399	0.257249	1.51283e-61	5.82376e-31	4.53443e-13	4	0.00653067	0.529048	0.0324094	0.00602313	0.417635	0.00835389	13.88487
5040	-27014.48	-26856.58	-157.903	0.00846697	0.0003205478	0.8580912	0.7989785	0.323423	0.285851	0.134873	0.255853	4.38298e-72	3.13508e-36	2.94968e-15	4	0.00784838	0.527742	0.0304226	0.00600826	0.416604	0.0113744	16.86798
5045	-27016.36	-26857.78	-158.5835	0.02250361	0.0003597691	0.8583639	0.7994282	0.326361	0.285214	0.134079	0.254347	9.85543e-28	4.69537e-14	4.70744e-06	4	0.00678773	0.539623	0.030038	0.00614353	0.404206	0.0132017	14.46307
5050	-27016.89	-26858.9	-157.9906	0.005958849	0.0003701165	0.8585571	0.7982266	0.326341	0.285196	0.13407	0.254393	5.15897e-102	3.40206e-51	1.81575e-21	4	0.00658906	0.549768	0.0243335	0.0042006	0.392375	0.0227335	15.89858
5055	-27014.08	-26857.03	-157.0451	0.01051262	0.0003347187	0.8588819	0.798334	0.317696	0.286247	0.134564	0.261493	3.00807e-58	2.59675e-29	2.19275e-12	4	0.00668339	0.557639	0.0201648	0.00301998	0.397992	0.0145003	16.20762
5060	-27017.26	-26857.05	-160.208	0.01455249	0.0003806463	0.8591382	0.7969368	0.31379	0.295108	0.132825	0.258278	2.38014e-42	2.30905e-21	4.36459e-09	4	0.00754477	0.575919	0.0208259	0.00652325	0.373318	0.0158697	12.38933
5065	-27015.92	-26857.17	-158.7484	0.0267782	0.0003459489	0.8574325	0.7971797	0.316213	0.292461	0.13385	0.257475	1.83684e-23	6.40778e-12	3.62009e-05	3.99996	0.00954764	0.539707	0.0230758	0.00798031	0.413649	0.00604116	13.57116
5070	-27012.85	-26853.14	-159.7077	0.0246321	0.0003518916	0.8587817	0.7970217	0.320621	0.287391	0.130923	0.261065	2.02003e-25	6.72096e-13	1.42029e-05	3.99999	0.00671636	0.53687	0.023672	0.01134	0.411475	0.00992685	14.78504
5075	-27016.75	-26858.38	-158.371	0.03399771	0.0003612017	0.8594272	0.7976562	0.325313	0.283955	0.132787	0.257944	1.0912e-18	1.56083e-09	0.000353977	3.99965	0.0120999	0.567066	0.0250034	0.0102408	0.372616	0.0129743	14.78504
5080	-27015.7	-26859.34	-156.3554	0.009732855	0.0003259513	0.8634198	0.7976794	0.32632	0.284834	0.130104	0.258742	7.76346e-63	1.3193e-31	2.44845e-13	4	0.00863911	0.52755	0.0250892	0.0144212	0.412025	0.0122758	16.56834
5085	-27004.63	-26846.7	-157.9354	0.004847752	0.0003361494	0.8624031	0.8003925	0.324606	0.28859	0.12942	0.257383	3.59165e-125	8.97739e-63	2.84155e-26	4	0.00943517	0.538731	0.025621	0.00536679	0.409522	0.0113251	15.24256
5090	-27011.15	-26851.98	-159.1661	0.01753315	0.0003484245	0.8609422	0.7990184	0.320059	0.284547	0.132821	0.262573	2.56802e-35	7.58262e-18	1.25673e-07	4	0.00857302	0.570154	0.0248213	0.00519929	0.3837	0.00755228	15.76795
5095	-27011.61	-26851.56	-160.0527	0.06812447	0.0003125132	0.8595918	0.7980494	0.320801	0.285207	0.13081	0.263182	8.06514e-10	4.23118e-05	0.0244616	3.9755	0.00807366	0.536306	0.0233755	0.0080022	0.419428	0.00481453	14.40727
5100	-27014.47	-26855.93	-158.5343	0.02273	0.000317375	0.8560575	0.7985105	0.320863	0.29209	0.134206	0.252841	1.82022e-27	6.38097e-14	5.34644e-06	3.99999	0.00781636	0.544031	0.0223432	0.0068591	0.406061	0.012889	15.53589
5105	-27016.24	-26857.03	-159.2083	0.08011306	0.0003293947	0.8556594	0.7995238	0.32438	0.28433	0.135677	0.255613	1.69151e-08	0.000193577	0.0459883	3.95382	0.00945491	0.543608	0.0245269	0.00492681	0.405745	0.0117379	15.74653
5110	-27015.6	-26854.96	-160.638	0.09147033	0.0003097029	0.8570744	0.8007	0.32438	0.28433	0.135677	0.255613	1.44738e-07	0.000565689	0.0717625	3.92767	0.00906761	0.569521	0.0235222	0.00374751	0.382885	0.011257	15.70555
5115	-27017.34	-26857.29	-160.051	0.02423124	0.0003178983	0.8545335	0.8007947	0.31986	0.28137	0.133787	0.264984	7.9623e-26	4.21975e-13	1.17084e-05	3.99999	0.00832942	0.565084	0.023339	0.00349632	0.379902	0.0198493	17.43109
5120	-27013.5	-26853.28	-160.2222	0.03966955	0.0003213204	0.8553509	0.8007086	0.322452	0.280277	0.135718	0.261553	3.71063e-16	2.87685e-08	0.00118587	3.99881	0.00901098	0.526681	0.0299838	0.00378241	0.410988	0.0195539	16.42847
5125	-27028.04	-26866.77	-161.2622	0.05214589	0.0003320057	0.8546736	0.8023021	0.326941	0.28197	0.133607	0.257483	1.5839e-12	1.87758e-06	0.00671373	3.99328	0.0140746	0.550594	0.0246356	0.0029087	0.393507	0.01428	18.07073
5130	-27024.09	-26860.3	-163.7892	0.002493688	0.0003142514	0.8555346	0.8015723	0.327529	0.285518	0.130575	0.256378	2.06797e-242	2.15459e-121	1.33123e-50	4	0.0133852	0.546526	0.0249907	0.00371603	0.39918	0.0122021	14.03195
5135	-27019.59	-26858.65	-160.9419	0.02479171	0.0003508872	0.8549726	0.7998636	0.327529	0.285518	0.130575	0.256378	2.90206e-25	8.05563e-13	1.53116e-05	3.99998	0.0143003	0.558922	0.023413	0.00351642	0.386565	0.0132838	15.42359
5140	-27011.77	-26854.02	-157.7453	0.04828015	0.0003602497	0.8539322	0.8013132	0.322515	0.287647	0.131549	0.25829	1.88607e-13	6.4812e-07	0.004318	3.99568	0.0136983	0.560424	0.0234759	0.00121471	0.381943	0.019244	14.2446
5145	-27029.72	-26872.2	-157.5158	0.04816459	0.0004003857	0.853302	0.8010299	0.321273	0.290389	0.131042	0.257296	1.76055e-13	6.26188e-07	0.00425676	3.99574	0.0136422	0.558126	0.0232833	0.00120973	0.400165	0.00357424	13.12165
5150	-27004.43	-26849.82	-154.6089	0.06410914	0.0003902695	0.8538244	0.802291	0.323029	0.287128	0.131292	0.258552	2.25617e-10	2.23866e-05	0.0187806	3.9812	0.0144705	0.533339	0.0192492	0.00124828	0.424462	0.00723157	14.12382
5155	-27008.08	-26852.92	-155.1595	0.06036399	0.0003689939	0.8541888	0.8007261	0.325034	0.287669	0.132083	0.255214	5.90185e-11	1.14533e-05	0.0142197	3.98577	0.0118855	0.518971	0.0198592	0.00154911	0.437912	0.00982339	14.47022
5160	-27009.39	-26852.93	-156.4608	0.08006291	0.000402831	0.8540498	0.8016742	0.326291	0.283656	0.132341	0.257712	1.67329e-08	0.000192533	0.0458851	3.95392	0.0144015	0.562333	0.0240631	0.00269928	0.384524	0.0119789	13.15333
5165	-27011.32	-26854.28	-157.034	0.01072508	0.0004023521	0.8550054	0.8022161	0.321281	0.28595	0.133772	0.258996	4.09983e-57	9.58652e-29	3.77052e-12	4	0.00941997	0.57429	0.0164427	0.00217493	0.388307	0.00936566	12.15698
5170	-27011.93	-26852.41	-159.5252	0.0209398	0.0004442383	0.8558178	0.7983331	0.32296	0.281943	0.134472	0.260625	9.9033e-30	4.7074e-15	1.8125e-06	4	0.00482513	0.581806	0.0179378	0.00293869	0.378202	0.0142898	10.35507
5175	-27006.15	-26850.03	-156.1214	0.00534334	0.0004259245	0.8590241	0.795713	0.321763	0.286859	0.133206	0.258172	1.18593e-113	5.15838e-57	6.98048e-24	4	0.00680463	0.529792	0.0274564	0.00478308	0.417606	0.0135579	12.65517
5180	-27008.42	-26852.58	-155.8443	0.0219611	0.0004165602	0.8577233	0.7960506	0.327637	0.280236	0.135637	0.256489	2.15183e-28	2.1941e-14	3.433e-06	4	0.00653411	0.515384	0.0177042	0.00751678	0.439765	0.0130967	12.9876
5185	-27016.92	-26860.91	-156.0129	0.01202663	0.0003946657	0.85821	0.7933353	0.327637	0.280236	0.135637	0.256489	4.8733e-51	1.04506e-25	6.87086e-11	4	0.00790358	0.541752	0.01861	0.023347	0.391166	0.0172212	13.7796
5190	-27009.9	-26852.93	-156.976	0.0352718	0.0004332556	0.8591266	0.7916428	0.324132	0.28325	0.135024	0.257594	4.75875e-18	3.25913e-09	0.000480435	3.99952	0.00509076	0.54562	0.0194077	0.0108457	0.407933	0.0111022	11.30795
5195	-27010.07	-26855.05	-155.0281	0.03470607	0.0004338094	0.8583437	0.7880472	0.323272	0.282498	0.133369	0.260861	2.50783e-18	2.36606e-09	0.000420662	3.99958	0.00767882	0.556954	0.0220311	0.0160046	0.380181	0.0171504	11.51902
5200	-27005.25	-26851.24	-154.0131	0.05921094	0.0004041847	0.859108	0.7868646	0.323836	0.281832	0.131996	0.262337	3.77438e-11	9.16013e-06	0.0129604	3.98703	0.00773655	0.561141	0.017337	0.0121982	0.392846	0.00874097	12.2153
5205	-27013.71	-26858.31	-155.3975	0.04652964	0.0003739342	0.8597043	0.7857951	0.323042	0.281142	0.134122	0.261694	6.40535e-14	3.77757e-07	0.0034515	3.99655	0.00973203	0.552105	0.0180494	0.00475794	0.408989	0.00636741	13.05706
5210	-27016.79	-26860.87	-155.9144	0.04458656	0.0003864846	0.8599898	0.7847565	0.327133	0.279443	0.133312	0.260113	1.74901e-14	1.97428e-07	0.00263686	3.99736	0.0093178	0.528605	0.0172812	0.00455542	0.426276	0.0139647	12.67558
5215	-27020.71	-26862.68	-158.0337	0.001055506	0.0003950623	0.857842	0.7868136	0.31993	0.286702	0.133244	0.260124	0	7.08791e-286	7.20722e-119	4	0.00475992	0.511129	0.0184746	0.00465976	0.446362	0.0146142	12.14485
5220	-27010.96	-26855.38	-155.5785	0.007854859	0.0004266469	0.8569863	0.7878564	0.320635	0.287334	0.131333	0.260698	1.26071e-77	5.31736e-39	2.08891e-16	4	0.00503052	0.538009	0.0247634	0.0075727	0.40302	0.0216044	12.46074
5225	-27005.05	-26850.46	-154.5933	0.04712671	0.0004177165	0.8570323	0.7895144	0.321508	0.288116	0.131691	0.258685	9.34186e-14	4.56179e-07	0.00373249	3.99627	0.0070359	0.540815	0.025787	0.00353841	0.405123	0.0177004	12.11149
5230	-27015.46	-26859.41	-156.0504	0.06287784	0.0003956441	0.8543708	0.7886243	0.314272	0.292674	0.126894	0.26616	1.47761e-10	1.81187e-05	0.0172019	3.98278	0.00712599	0.534799	0.02551	0.00686587	0.41031	0.0153889	12.74232
5235	-27011.97	-26855.02	-156.9512	0.0008436471	0.0004006426	0.8535346	0.7899438	0.326574	0.282856	0.133339	0.257232	0	0	1.35758e-148	4	0.00854491	0.517064	0.0189455	0.00826125	0.430668	0.0165157	13.27202
5240	-27005.1	-26848.11	-156.9919	0.08520705	0.0004101987	0.850555	0.7883046	0.323803	0.28894	0.132207	0.255049	4.75553e-08	0.000324433	0.0569808	3.94269	0.00829312	0.542862	0.0218366	0.00453035	0.413539	0.00893947	12.92428
5245	-27008.8	-26854.95	-153.8475	0.004533949	0.000411385	0.853863	0.7873044	0.32599	0.289012	0.131601	0.253397	9.11311e-134	4.52218e-67	4.67542e-28	4	0.00804663	0.526727	0.0200449	0.00259922	0.433957	0.00862467	14.30799
